-3.202000000000000000e+03,-2.125000000000000000e+03,-3.814000000000000000e+03,-3.109000000000000000e+03,-3.735000000000000000e+03,-3.535000000000000000e+03,-2.753000000000000000e+03,-2.741000000000000000e+03,-2.567000000000000000e+03,-1.596000000000000000e+03,-2.405000000000000000e+03,-2.544000000000000000e+03
-2.233000000000000000e+03,-2.288000000000000000e+03,-3.133000000000000000e+03,-2.600000000000000000e+03,-2.900000000000000000e+03,-2.665000000000000000e+03,-2.281000000000000000e+03,-3.265000000000000000e+03,-1.416000000000000000e+03,-2.031000000000000000e+03,-2.673000000000000000e+03,-2.039000000000000000e+03
-1.829000000000000000e+03,-3.214000000000000000e+03,-1.818000000000000000e+03,-1.483000000000000000e+03,-1.978000000000000000e+03,-2.570000000000000000e+03,-3.593000000000000000e+03,-3.255000000000000000e+03,-1.530000000000000000e+02,-1.809000000000000000e+03,-3.016000000000000000e+03,-1.768000000000000000e+03
-2.356000000000000000e+03,-3.306000000000000000e+03,-1.586000000000000000e+03,-2.442000000000000000e+03,-2.092000000000000000e+03,-3.302000000000000000e+03,-3.904000000000000000e+03,-2.984000000000000000e+03,-1.336000000000000000e+03,-1.617000000000000000e+03,-2.627000000000000000e+03,-1.763000000000000000e+03
-2.883000000000000000e+03,-2.912000000000000000e+03,-2.517000000000000000e+03,-4.933000000000000000e+03,-2.947000000000000000e+03,-3.054000000000000000e+03,-2.245000000000000000e+03,-2.559000000000000000e+03,-3.200000000000000000e+03,-2.142000000000000000e+03,-2.000000000000000000e+03,-2.165000000000000000e+03
-2.765000000000000000e+03,-3.006000000000000000e+03,-3.265000000000000000e+03,-5.444000000000000000e+03,-3.027000000000000000e+03,-2.777000000000000000e+03,-2.680000000000000000e+03,-2.085000000000000000e+03,-2.139000000000000000e+03,-2.550000000000000000e+03,-2.089000000000000000e+03,-2.525000000000000000e+03
-2.647000000000000000e+03,-2.714000000000000000e+03,-3.514000000000000000e+03,-3.123000000000000000e+03,-2.447000000000000000e+03,-2.878000000000000000e+03,-3.617000000000000000e+03,-2.143000000000000000e+03,-2.020000000000000000e+02,-2.209000000000000000e+03,-2.411000000000000000e+03,-2.383000000000000000e+03
-2.791000000000000000e+03,-2.126000000000000000e+03,-3.656000000000000000e+03,-1.142000000000000000e+03,-2.456000000000000000e+03,-2.520000000000000000e+03,-2.888000000000000000e+03,-2.626000000000000000e+03,-8.400000000000000000e+02,-1.882000000000000000e+03,-2.562000000000000000e+03,-2.508000000000000000e+03
-2.773000000000000000e+03,-2.594000000000000000e+03,-3.639000000000000000e+03,-1.467000000000000000e+03,-3.050000000000000000e+03,-3.716000000000000000e+03,-2.893000000000000000e+03,-2.859000000000000000e+03,-2.177000000000000000e+03,-1.921000000000000000e+03,-2.328000000000000000e+03,-2.004000000000000000e+03
-2.573000000000000000e+03,-3.042000000000000000e+03,-2.890000000000000000e+03,-2.684000000000000000e+03,-3.489000000000000000e+03,-4.423000000000000000e+03,-3.154000000000000000e+03,-2.737000000000000000e+03,-2.323000000000000000e+03,-1.665000000000000000e+03,-2.188000000000000000e+03,-1.315000000000000000e+03
-2.555000000000000000e+03,-2.864000000000000000e+03,-1.885000000000000000e+03,-3.218000000000000000e+03,-2.736000000000000000e+03,-2.198000000000000000e+03,-2.769000000000000000e+03,-2.625000000000000000e+03,-1.751000000000000000e+03,-1.254000000000000000e+03,-2.578000000000000000e+03,-2.176000000000000000e+03
-2.529000000000000000e+03,-3.129000000000000000e+03,-1.683000000000000000e+03,-3.540000000000000000e+03,-1.716000000000000000e+03,-1.090000000000000000e+03,-3.269000000000000000e+03,-2.846000000000000000e+03,-1.110000000000000000e+03,-1.557000000000000000e+03,-2.789000000000000000e+03,-2.770000000000000000e+03
-2.345000000000000000e+03,-3.134000000000000000e+03,-2.309000000000000000e+03,-4.069000000000000000e+03,-1.957000000000000000e+03,-2.859000000000000000e+03,-3.600000000000000000e+03,-3.098000000000000000e+03,-1.570000000000000000e+03,-2.593000000000000000e+03,-2.606000000000000000e+03,-2.352000000000000000e+03
-2.531000000000000000e+03,-2.474000000000000000e+03,-3.319000000000000000e+03,-3.148000000000000000e+03,-2.559000000000000000e+03,-4.588000000000000000e+03,-2.810000000000000000e+03,-2.856000000000000000e+03,-2.021000000000000000e+03,-3.166000000000000000e+03,-2.197000000000000000e+03,-1.981000000000000000e+03
-2.936000000000000000e+03,-2.380000000000000000e+03,-4.024000000000000000e+03,-2.188000000000000000e+03,-3.066000000000000000e+03,-4.310000000000000000e+03,-2.882000000000000000e+03,-2.440000000000000000e+03,-1.395000000000000000e+03,-2.318000000000000000e+03,-2.071000000000000000e+03,-1.767000000000000000e+03
-3.038000000000000000e+03,-2.939000000000000000e+03,-3.842000000000000000e+03,-2.774000000000000000e+03,-3.894000000000000000e+03,-2.494000000000000000e+03,-2.854000000000000000e+03,-2.162000000000000000e+03,-9.890000000000000000e+02,-1.326000000000000000e+03,-2.446000000000000000e+03,-2.283000000000000000e+03
-2.558000000000000000e+03,-2.804000000000000000e+03,-3.055000000000000000e+03,-3.133000000000000000e+03,-3.715000000000000000e+03,-1.541000000000000000e+03,-2.684000000000000000e+03,-1.933000000000000000e+03,-1.180000000000000000e+03,-1.404000000000000000e+03,-2.491000000000000000e+03,-2.844000000000000000e+03
-1.934000000000000000e+03,-2.584000000000000000e+03,-2.241000000000000000e+03,-3.096000000000000000e+03,-2.175000000000000000e+03,-2.307000000000000000e+03,-3.539000000000000000e+03,-2.373000000000000000e+03,-1.919000000000000000e+03,-1.523000000000000000e+03,-2.279000000000000000e+03,-2.220000000000000000e+03
-2.023000000000000000e+03,-2.953000000000000000e+03,-1.982000000000000000e+03,-3.313000000000000000e+03,-1.038000000000000000e+03,-2.818000000000000000e+03,-3.112000000000000000e+03,-3.665000000000000000e+03,-2.604000000000000000e+03,-1.481000000000000000e+03,-2.499000000000000000e+03,-1.463000000000000000e+03
-2.786000000000000000e+03,-3.089000000000000000e+03,-2.126000000000000000e+03,-3.747000000000000000e+03,-1.471000000000000000e+03,-3.498000000000000000e+03,-3.022000000000000000e+03,-3.998000000000000000e+03,-2.196000000000000000e+03,-2.272000000000000000e+03,-2.711000000000000000e+03,-1.802000000000000000e+03
-3.418000000000000000e+03,-2.998000000000000000e+03,-2.894000000000000000e+03,-3.548000000000000000e+03,-2.964000000000000000e+03,-4.277000000000000000e+03,-3.613000000000000000e+03,-2.608000000000000000e+03,-9.130000000000000000e+02,-3.146000000000000000e+03,-2.564000000000000000e+03,-2.532000000000000000e+03
-3.304000000000000000e+03,-2.556000000000000000e+03,-3.896000000000000000e+03,-2.532000000000000000e+03,-4.363000000000000000e+03,-3.502000000000000000e+03,-2.514000000000000000e+03,-1.467000000000000000e+03,-8.650000000000000000e+02,-2.622000000000000000e+03,-2.325000000000000000e+03,-2.464000000000000000e+03
-2.649000000000000000e+03,-2.252000000000000000e+03,-3.816000000000000000e+03,-2.074000000000000000e+03,-4.511000000000000000e+03,-2.702000000000000000e+03,-2.568000000000000000e+03,-1.676000000000000000e+03,-2.097000000000000000e+03,-1.356000000000000000e+03,-2.359000000000000000e+03,-1.712000000000000000e+03
-2.039000000000000000e+03,-3.000000000000000000e+03,-3.159000000000000000e+03,-2.284000000000000000e+03,-2.089000000000000000e+03,-2.503000000000000000e+03,-3.210000000000000000e+03,-2.507000000000000000e+03,-1.725000000000000000e+03,-1.196000000000000000e+03,-2.593000000000000000e+03,-1.753000000000000000e+03
-2.104000000000000000e+03,-3.402000000000000000e+03,-2.389000000000000000e+03,-2.756000000000000000e+03,3.530000000000000000e+02,-2.024000000000000000e+03,-2.839000000000000000e+03,-3.446000000000000000e+03,-7.690000000000000000e+02,-1.994000000000000000e+03,-2.349000000000000000e+03,-2.463000000000000000e+03
-2.519000000000000000e+03,-2.620000000000000000e+03,-2.248000000000000000e+03,-3.895000000000000000e+03,-1.747000000000000000e+03,-2.385000000000000000e+03,-3.727000000000000000e+03,-3.865000000000000000e+03,-1.308000000000000000e+03,-2.179000000000000000e+03,-2.046000000000000000e+03,-2.432000000000000000e+03
-2.737000000000000000e+03,-2.546000000000000000e+03,-2.853000000000000000e+03,-4.340000000000000000e+03,-5.484000000000000000e+03,-3.593000000000000000e+03,-3.536000000000000000e+03,-3.141000000000000000e+03,-2.280000000000000000e+03,-1.779000000000000000e+03,-2.218000000000000000e+03,-2.365000000000000000e+03
-2.949000000000000000e+03,-2.778000000000000000e+03,-2.599000000000000000e+03,-3.356000000000000000e+03,-4.551000000000000000e+03,-3.636000000000000000e+03,-2.508000000000000000e+03,-2.085000000000000000e+03,-2.121000000000000000e+03,-1.935000000000000000e+03,-2.532000000000000000e+03,-2.210000000000000000e+03
-2.880000000000000000e+03,-2.494000000000000000e+03,-2.506000000000000000e+03,-2.144000000000000000e+03,-1.214000000000000000e+03,-3.264000000000000000e+03,-2.864000000000000000e+03,-1.641000000000000000e+03,-1.468000000000000000e+03,-2.465000000000000000e+03,-2.744000000000000000e+03,-1.741000000000000000e+03
-2.424000000000000000e+03,-2.965000000000000000e+03,-3.393000000000000000e+03,-1.241000000000000000e+03,-9.300000000000000000e+02,-3.437000000000000000e+03,-2.837000000000000000e+03,-1.711000000000000000e+03,-1.998000000000000000e+03,-2.378000000000000000e+03,-2.579000000000000000e+03,-2.000000000000000000e+03
-2.292000000000000000e+03,-3.407000000000000000e+03,-3.575000000000000000e+03,-2.319000000000000000e+03,-2.648000000000000000e+03,-2.706000000000000000e+03,-3.370000000000000000e+03,-2.200000000000000000e+03,-1.901000000000000000e+03,-1.800000000000000000e+03,-2.422000000000000000e+03,-2.162000000000000000e+03
-2.623000000000000000e+03,-2.842000000000000000e+03,-3.154000000000000000e+03,-4.471000000000000000e+03,-3.727000000000000000e+03,-2.069000000000000000e+03,-3.124000000000000000e+03,-3.268000000000000000e+03,-7.090000000000000000e+02,-1.326000000000000000e+03,-2.434000000000000000e+03,-2.360000000000000000e+03
-2.600000000000000000e+03,-2.249000000000000000e+03,-2.839000000000000000e+03,-4.825000000000000000e+03,-3.608000000000000000e+03,-2.565000000000000000e+03,-2.394000000000000000e+03,-4.252000000000000000e+03,-8.320000000000000000e+02,-1.313000000000000000e+03,-2.271000000000000000e+03,-2.472000000000000000e+03
-2.461000000000000000e+03,-2.621000000000000000e+03,-2.364000000000000000e+03,-3.582000000000000000e+03,-2.508000000000000000e+03,-3.342000000000000000e+03,-3.512000000000000000e+03,-3.924000000000000000e+03,-1.307000000000000000e+03,-2.222000000000000000e+03,-2.400000000000000000e+03,-1.964000000000000000e+03
-2.733000000000000000e+03,-3.230000000000000000e+03,-2.326000000000000000e+03,-1.593000000000000000e+03,-1.436000000000000000e+03,-3.782000000000000000e+03,-3.420000000000000000e+03,-2.231000000000000000e+03,-1.798000000000000000e+03,-2.956000000000000000e+03,-2.536000000000000000e+03,-2.042000000000000000e+03
-2.895000000000000000e+03,-2.809000000000000000e+03,-3.026000000000000000e+03,-1.018000000000000000e+03,-1.834000000000000000e+03,-2.895000000000000000e+03,-2.809000000000000000e+03,-8.280000000000000000e+02,-2.921000000000000000e+03,-2.133000000000000000e+03,-2.291000000000000000e+03,-2.292000000000000000e+03
-2.875000000000000000e+03,-2.307000000000000000e+03,-3.447000000000000000e+03,-2.702000000000000000e+03,-3.640000000000000000e+03,-2.516000000000000000e+03,-3.163000000000000000e+03,-1.152000000000000000e+03,-2.267000000000000000e+03,-1.368000000000000000e+03,-2.168000000000000000e+03,-2.338000000000000000e+03
-2.564000000000000000e+03,-2.889000000000000000e+03,-3.087000000000000000e+03,-4.369000000000000000e+03,-4.221000000000000000e+03,-3.224000000000000000e+03,-2.682000000000000000e+03,-2.742000000000000000e+03,-6.650000000000000000e+02,-1.940000000000000000e+03,-2.417000000000000000e+03,-2.092000000000000000e+03
-2.235000000000000000e+03,-3.560000000000000000e+03,-2.605000000000000000e+03,-4.551000000000000000e+03,-2.585000000000000000e+03,-3.141000000000000000e+03,-2.869000000000000000e+03,-4.047000000000000000e+03,-1.242000000000000000e+03,-2.449000000000000000e+03,-2.762000000000000000e+03,-1.817000000000000000e+03
-2.660000000000000000e+03,-2.950000000000000000e+03,-2.493000000000000000e+03,-3.411000000000000000e+03,-1.104000000000000000e+03,-3.111000000000000000e+03,-3.655000000000000000e+03,-4.013000000000000000e+03,-2.047000000000000000e+03,-1.974000000000000000e+03,-2.531000000000000000e+03,-2.172000000000000000e+03
-3.105000000000000000e+03,-2.019000000000000000e+03,-2.835000000000000000e+03,-2.453000000000000000e+03,-1.669000000000000000e+03,-3.031000000000000000e+03,-2.801000000000000000e+03,-3.089000000000000000e+03,-1.032000000000000000e+03,-1.410000000000000000e+03,-2.437000000000000000e+03,-2.241000000000000000e+03
-2.669000000000000000e+03,-2.666000000000000000e+03,-3.243000000000000000e+03,-2.113000000000000000e+03,-3.421000000000000000e+03,-2.475000000000000000e+03,-2.804000000000000000e+03,-2.143000000000000000e+03,-6.500000000000000000e+02,-1.719000000000000000e+03,-2.537000000000000000e+03,-2.079000000000000000e+03
-1.928000000000000000e+03,-3.136000000000000000e+03,-3.282000000000000000e+03,-2.356000000000000000e+03,-4.247000000000000000e+03,-2.595000000000000000e+03,-3.576000000000000000e+03,-1.521000000000000000e+03,-2.016000000000000000e+03,-2.254000000000000000e+03,-2.216000000000000000e+03,-2.379000000000000000e+03
-1.941000000000000000e+03,-2.670000000000000000e+03,-3.193000000000000000e+03,-3.092000000000000000e+03,-3.190000000000000000e+03,-3.653000000000000000e+03,-2.991000000000000000e+03,-1.664000000000000000e+03,-3.117000000000000000e+03,-2.348000000000000000e+03,-2.408000000000000000e+03,-2.299000000000000000e+03
-2.920000000000000000e+03,-3.087000000000000000e+03,-2.885000000000000000e+03,-3.146000000000000000e+03,-1.541000000000000000e+03,-3.001000000000000000e+03,-2.940000000000000000e+03,-2.668000000000000000e+03,-2.034000000000000000e+03,-2.176000000000000000e+03,-2.507000000000000000e+03,-1.763000000000000000e+03
-3.579000000000000000e+03,-2.947000000000000000e+03,-2.391000000000000000e+03,-3.236000000000000000e+03,-1.215000000000000000e+03,-1.873000000000000000e+03,-3.375000000000000000e+03,-3.396000000000000000e+03,-4.200000000000000000e+02,-1.678000000000000000e+03,-2.047000000000000000e+03,-2.153000000000000000e+03
-3.046000000000000000e+03,-2.403000000000000000e+03,-2.366000000000000000e+03,-3.692000000000000000e+03,-2.697000000000000000e+03,-3.537000000000000000e+03,-2.873000000000000000e+03,-2.974000000000000000e+03,-1.153000000000000000e+03,-1.466000000000000000e+03,-2.056000000000000000e+03,-2.536000000000000000e+03
-2.245000000000000000e+03,-3.021000000000000000e+03,-2.801000000000000000e+03,-3.353000000000000000e+03,-4.330000000000000000e+03,-4.560000000000000000e+03,-2.308000000000000000e+03,-2.587000000000000000e+03,-2.301000000000000000e+03,-2.154000000000000000e+03,-2.635000000000000000e+03,-1.816000000000000000e+03
-2.009000000000000000e+03,-3.071000000000000000e+03,-3.322000000000000000e+03,-2.790000000000000000e+03,-3.759000000000000000e+03,-3.805000000000000000e+03,-2.828000000000000000e+03,-2.893000000000000000e+03,-1.576000000000000000e+03,-2.463000000000000000e+03,-3.061000000000000000e+03,-1.894000000000000000e+03
-2.223000000000000000e+03,-2.536000000000000000e+03,-3.403000000000000000e+03,-2.772000000000000000e+03,-2.123000000000000000e+03,-1.683000000000000000e+03,-3.714000000000000000e+03,-2.998000000000000000e+03,-4.730000000000000000e+02,-1.690000000000000000e+03,-2.720000000000000000e+03,-2.640000000000000000e+03
-2.498000000000000000e+03,-2.735000000000000000e+03,-2.813000000000000000e+03,-2.873000000000000000e+03,-1.649000000000000000e+03,3.840000000000000000e+02,-3.616000000000000000e+03,-2.542000000000000000e+03,-1.186000000000000000e+03,-1.594000000000000000e+03,-2.327000000000000000e+03,-2.501000000000000000e+03
-2.986000000000000000e+03,-2.887000000000000000e+03,-2.611000000000000000e+03,-2.583000000000000000e+03,-1.874000000000000000e+03,-2.265000000000000000e+03,-2.987000000000000000e+03,-1.988000000000000000e+03,-3.193000000000000000e+03,-2.434000000000000000e+03,-2.241000000000000000e+03,-1.984000000000000000e+03
-3.499000000000000000e+03,-2.782000000000000000e+03,-2.894000000000000000e+03,-2.562000000000000000e+03,-2.563000000000000000e+03,-6.436000000000000000e+03,-3.219000000000000000e+03,-2.148000000000000000e+03,-2.819000000000000000e+03,-2.333000000000000000e+03,-2.107000000000000000e+03,-1.504000000000000000e+03
-3.092000000000000000e+03,-2.800000000000000000e+03,-2.905000000000000000e+03,-3.191000000000000000e+03,-3.049000000000000000e+03,-5.792000000000000000e+03,-2.753000000000000000e+03,-2.643000000000000000e+03,-3.680000000000000000e+02,-1.644000000000000000e+03,-2.265000000000000000e+03,-1.989000000000000000e+03
-2.289000000000000000e+03,-2.710000000000000000e+03,-2.767000000000000000e+03,-3.703000000000000000e+03,-3.239000000000000000e+03,-2.361000000000000000e+03,-2.120000000000000000e+03,-2.769000000000000000e+03,-8.000000000000000000e+02,-1.620000000000000000e+03,-2.414000000000000000e+03,-2.776000000000000000e+03
-2.025000000000000000e+03,-2.809000000000000000e+03,-2.593000000000000000e+03,-3.591000000000000000e+03,-3.740000000000000000e+03,-9.250000000000000000e+02,-3.175000000000000000e+03,-3.093000000000000000e+03,-2.590000000000000000e+03,-1.879000000000000000e+03,-2.375000000000000000e+03,-2.110000000000000000e+03
-1.974000000000000000e+03,-3.069000000000000000e+03,-2.606000000000000000e+03,-2.968000000000000000e+03,-2.771000000000000000e+03,-1.663000000000000000e+03,-3.528000000000000000e+03,-3.546000000000000000e+03,-1.310000000000000000e+03,-2.141000000000000000e+03,-2.469000000000000000e+03,-1.852000000000000000e+03
-2.161000000000000000e+03,-2.973000000000000000e+03,-2.988000000000000000e+03,-2.605000000000000000e+03,-1.309000000000000000e+03,-2.692000000000000000e+03,-3.227000000000000000e+03,-3.322000000000000000e+03,-5.900000000000000000e+01,-2.226000000000000000e+03,-2.466000000000000000e+03,-2.424000000000000000e+03
-2.946000000000000000e+03,-2.735000000000000000e+03,-3.522000000000000000e+03,-2.566000000000000000e+03,-1.777000000000000000e+03,-3.143000000000000000e+03,-3.432000000000000000e+03,-2.167000000000000000e+03,-1.845000000000000000e+03,-2.015000000000000000e+03,-2.521000000000000000e+03,-2.152000000000000000e+03
-3.665000000000000000e+03,-2.468000000000000000e+03,-3.690000000000000000e+03,-2.839000000000000000e+03,-3.272000000000000000e+03,-3.953000000000000000e+03,-3.332000000000000000e+03,-1.130000000000000000e+03,-3.385000000000000000e+03,-1.844000000000000000e+03,-2.671000000000000000e+03,-2.101000000000000000e+03
-3.394000000000000000e+03,-2.435000000000000000e+03,-2.850000000000000000e+03,-3.426000000000000000e+03,-3.776000000000000000e+03,-4.644000000000000000e+03,-2.613000000000000000e+03,-1.633000000000000000e+03,-2.417000000000000000e+03,-1.781000000000000000e+03,-2.538000000000000000e+03,-2.523000000000000000e+03
-2.519000000000000000e+03,-3.028000000000000000e+03,-2.158000000000000000e+03,-3.474000000000000000e+03,-2.597000000000000000e+03,-3.506000000000000000e+03,-2.332000000000000000e+03,-2.999000000000000000e+03,-7.420000000000000000e+02,-1.967000000000000000e+03,-2.397000000000000000e+03,-2.213000000000000000e+03
-1.948000000000000000e+03,-3.503000000000000000e+03,-2.338000000000000000e+03,-3.060000000000000000e+03,-2.061000000000000000e+03,-1.713000000000000000e+03,-2.919000000000000000e+03,-3.770000000000000000e+03,-2.840000000000000000e+02,-2.064000000000000000e+03,-2.167000000000000000e+03,-1.973000000000000000e+03
-1.551000000000000000e+03,-3.117000000000000000e+03,-2.451000000000000000e+03,-2.450000000000000000e+03,-3.025000000000000000e+03,-1.434000000000000000e+03,-2.915000000000000000e+03,-3.359000000000000000e+03,-1.400000000000000000e+03,-1.625000000000000000e+03,-2.122000000000000000e+03,-2.051000000000000000e+03
-1.644000000000000000e+03,-2.200000000000000000e+03,-3.138000000000000000e+03,-2.390000000000000000e+03,-3.296000000000000000e+03,-2.503000000000000000e+03,-3.476000000000000000e+03,-2.374000000000000000e+03,-2.571000000000000000e+03,-1.709000000000000000e+03,-2.680000000000000000e+03,-2.015000000000000000e+03
-2.971000000000000000e+03,-2.061000000000000000e+03,-3.749000000000000000e+03,-3.472000000000000000e+03,-2.523000000000000000e+03,-3.033000000000000000e+03,-4.078000000000000000e+03,-2.033000000000000000e+03,-1.913000000000000000e+03,-2.660000000000000000e+03,-2.636000000000000000e+03,-2.413000000000000000e+03
-4.360000000000000000e+03,-3.009000000000000000e+03,-3.090000000000000000e+03,-3.927000000000000000e+03,-2.175000000000000000e+03,-3.677000000000000000e+03,-3.040000000000000000e+03,-2.316000000000000000e+03,-6.790000000000000000e+02,-2.789000000000000000e+03,-2.208000000000000000e+03,-2.331000000000000000e+03
-3.954000000000000000e+03,-3.421000000000000000e+03,-2.764000000000000000e+03,-3.360000000000000000e+03,-2.611000000000000000e+03,-4.673000000000000000e+03,-2.845000000000000000e+03,-2.707000000000000000e+03,-1.654000000000000000e+03,-1.670000000000000000e+03,-2.422000000000000000e+03,-1.782000000000000000e+03
-2.169000000000000000e+03,-3.077000000000000000e+03,-2.965000000000000000e+03,-3.019000000000000000e+03,-2.500000000000000000e+03,-3.346000000000000000e+03,-2.675000000000000000e+03,-2.769000000000000000e+03,-2.964000000000000000e+03,-9.410000000000000000e+02,-2.651000000000000000e+03,-2.287000000000000000e+03
-1.171000000000000000e+03,-2.638000000000000000e+03,-2.568000000000000000e+03,-2.428000000000000000e+03,-2.092000000000000000e+03,-1.317000000000000000e+03,-2.234000000000000000e+03,-2.746000000000000000e+03,-1.620000000000000000e+03,-1.690000000000000000e+03,-2.698000000000000000e+03,-2.220000000000000000e+03
-1.660000000000000000e+03,-2.413000000000000000e+03,-2.326000000000000000e+03,-1.854000000000000000e+03,-2.705000000000000000e+03,-2.139000000000000000e+03,-3.244000000000000000e+03,-3.206000000000000000e+03,-2.250000000000000000e+02,-2.528000000000000000e+03,-2.391000000000000000e+03,-1.283000000000000000e+03
-2.605000000000000000e+03,-2.860000000000000000e+03,-2.564000000000000000e+03,-2.545000000000000000e+03,-3.506000000000000000e+03,-3.625000000000000000e+03,-3.320000000000000000e+03,-3.242000000000000000e+03,-1.186000000000000000e+03,-1.995000000000000000e+03,-1.964000000000000000e+03,-2.081000000000000000e+03
-3.344000000000000000e+03,-2.902000000000000000e+03,-2.921000000000000000e+03,-3.748000000000000000e+03,-3.199000000000000000e+03,-3.713000000000000000e+03,-3.325000000000000000e+03,-2.513000000000000000e+03,-2.819000000000000000e+03,-1.765000000000000000e+03,-2.190000000000000000e+03,-3.032000000000000000e+03
-3.514000000000000000e+03,-2.618000000000000000e+03,-3.451000000000000000e+03,-4.214000000000000000e+03,-2.574000000000000000e+03,-3.209000000000000000e+03,-3.804000000000000000e+03,-1.692000000000000000e+03,-2.225000000000000000e+03,-2.434000000000000000e+03,-2.518000000000000000e+03,-2.476000000000000000e+03
-2.981000000000000000e+03,-2.977000000000000000e+03,-3.591000000000000000e+03,-3.517000000000000000e+03,-2.464000000000000000e+03,-2.635000000000000000e+03,-2.891000000000000000e+03,-1.664000000000000000e+03,-1.920000000000000000e+02,-2.050000000000000000e+03,-2.612000000000000000e+03,-2.097000000000000000e+03
-2.440000000000000000e+03,-3.100000000000000000e+03,-3.173000000000000000e+03,-2.426000000000000000e+03,-2.101000000000000000e+03,-3.125000000000000000e+03,-2.381000000000000000e+03,-2.891000000000000000e+03,-7.470000000000000000e+02,-1.156000000000000000e+03,-2.453000000000000000e+03,-1.810000000000000000e+03
-2.158000000000000000e+03,-2.577000000000000000e+03,-2.432000000000000000e+03,-2.184000000000000000e+03,-2.056000000000000000e+03,-3.172000000000000000e+03,-2.981000000000000000e+03,-3.593000000000000000e+03,-2.905000000000000000e+03,-1.621000000000000000e+03,-2.299000000000000000e+03,-1.619000000000000000e+03
-1.935000000000000000e+03,-2.428000000000000000e+03,-1.904000000000000000e+03,-2.424000000000000000e+03,-2.846000000000000000e+03,-1.895000000000000000e+03,-2.797000000000000000e+03,-3.039000000000000000e+03,-2.946000000000000000e+03,-2.775000000000000000e+03,-2.651000000000000000e+03,-2.167000000000000000e+03
-2.203000000000000000e+03,-3.099000000000000000e+03,-2.378000000000000000e+03,-2.720000000000000000e+03,-3.854000000000000000e+03,-1.719000000000000000e+03,-2.479000000000000000e+03,-2.534000000000000000e+03,-1.114000000000000000e+03,-2.930000000000000000e+03,-2.678000000000000000e+03,-2.752000000000000000e+03
